date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:46:55	94153/94153	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Sun,%2007%20Mar%202021%2014:46:53%20GMT	https://web.archive.org/web/20070322095552im_/http://www.sealindo.com/images/footer/h_tj_hover.gif	C:/My%20Web%20Sites/Home%20Game/web.archive.org/web/20070322095552im_/http_/www.sealindo.com/images/footer/h_tj_hover.gif	(from https://web.archive.org/web/20070322095552cs_/http://www.sealindo.com/css/global.css)
21:46:55	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2007%20Mar%202021%2014:46:54%20GMT	https://web.archive.org/web/20070322095552im_/http://www.sealindo.com/images/footer/h_kontak_kami.gif	C:/My%20Web%20Sites/Home%20Game/web.archive.org/web/20070322095552im_/http_/www.sealindo.com/images/footer/h_kontak_kami.gif	(from https://web.archive.org/web/20070322095552cs_/http://www.sealindo.com/css/global.css)
21:46:55	107/107	---MC-	200	added ('OK')	image/gif	date:Sun,%2007%20Mar%202021%2014:46:54%20GMT	https://web.archive.org/web/20070727003419im_/http://www.sealindo.com/images/footer/h_kontak_kami.gif	C:/My%20Web%20Sites/Home%20Game/web.archive.org/web/20070727003419im_/http_/www.sealindo.com/images/footer/h_kontak_kami.gif	(from https://web.archive.org/web/20070322095552cs_/http://www.sealindo.com/css/global.css)
21:46:56	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2007%20Mar%202021%2014:46:54%20GMT	https://web.archive.org/web/20070322095552im_/http://www.sealindo.com/images/footer/h_kontak_kami_hover.gif	C:/My%20Web%20Sites/Home%20Game/web.archive.org/web/20070322095552im_/http_/www.sealindo.com/images/footer/h_kontak_kami_hover.gif	(from https://web.archive.org/web/20070322095552cs_/http://www.sealindo.com/css/global.css)
21:46:56	0/0	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20Mar%202021%2014:46:55%20GMT	https://web.archive.org/web/20180131035352im_/http://www.sealindo.com/images/footer/h_kontak_kami_hover.gif	C:/My%20Web%20Sites/Home%20Game/web.archive.org/web/20180131035352im_/http_/www.sealindo.com/images/footer/h_kontak_kami_hover.html	(from https://web.archive.org/web/20070322095552cs_/http://www.sealindo.com/css/global.css)
21:46:57	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2007%20Mar%202021%2014:46:55%20GMT	https://web.archive.org/web/20070322095552im_/http://www.sealindo.com/images/footer/copyright.gif	C:/My%20Web%20Sites/Home%20Game/web.archive.org/web/20070322095552im_/http_/www.sealindo.com/images/footer/copyright.gif	(from https://web.archive.org/web/20070322095552cs_/http://www.sealindo.com/css/global.css)
21:46:57	913/913	---MC-	200	added ('OK')	image/gif	date:Sun,%2007%20Mar%202021%2014:46:56%20GMT	https://web.archive.org/web/20070727003417im_/http://www.sealindo.com/images/footer/copyright.gif	C:/My%20Web%20Sites/Home%20Game/web.archive.org/web/20070727003417im_/http_/www.sealindo.com/images/footer/copyright.gif	(from https://web.archive.org/web/20070322095552cs_/http://www.sealindo.com/css/global.css)
21:47:02	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2007%20Mar%202021%2014:47:01%20GMT	https://web.archive.org/web/20070322095552im_/http://www.sealindo.com/images/footer/f_indonesia.gif	C:/My%20Web%20Sites/Home%20Game/web.archive.org/web/20070322095552im_/http_/www.sealindo.com/images/footer/f_indonesia.gif	(from https://web.archive.org/web/20070322095552cs_/http://www.sealindo.com/css/global.css)
21:47:04	205/205	---MC-	200	added ('OK')	image/gif	date:Sun,%2007%20Mar%202021%2014:47:02%20GMT	https://web.archive.org/web/20070727003409im_/http://www.sealindo.com/images/footer/f_indonesia.gif	C:/My%20Web%20Sites/Home%20Game/web.archive.org/web/20070727003409im_/http_/www.sealindo.com/images/footer/f_indonesia.gif	(from https://web.archive.org/web/20070322095552cs_/http://www.sealindo.com/css/global.css)
21:47:04	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2007%20Mar%202021%2014:47:03%20GMT	https://web.archive.org/web/20070322095552im_/http://www.sealindo.com/images/footer/f_korea.gif	C:/My%20Web%20Sites/Home%20Game/web.archive.org/web/20070322095552im_/http_/www.sealindo.com/images/footer/f_korea.gif	(from https://web.archive.org/web/20070322095552cs_/http://www.sealindo.com/css/global.css)
21:47:05	218/218	---MC-	200	added ('OK')	image/gif	date:Sun,%2007%20Mar%202021%2014:47:04%20GMT	https://web.archive.org/web/20070727003419im_/http://www.sealindo.com/images/footer/f_korea.gif	C:/My%20Web%20Sites/Home%20Game/web.archive.org/web/20070727003419im_/http_/www.sealindo.com/images/footer/f_korea.gif	(from https://web.archive.org/web/20070322095552cs_/http://www.sealindo.com/css/global.css)
21:47:05	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2007%20Mar%202021%2014:47:04%20GMT	https://web.archive.org/web/20070322095552im_/http://www.sealindo.com/images/footer/f_japan.gif	C:/My%20Web%20Sites/Home%20Game/web.archive.org/web/20070322095552im_/http_/www.sealindo.com/images/footer/f_japan.gif	(from https://web.archive.org/web/20070322095552cs_/http://www.sealindo.com/css/global.css)
21:47:06	177/177	---MC-	200	added ('OK')	image/gif	date:Sun,%2007%20Mar%202021%2014:47:05%20GMT	https://web.archive.org/web/20070727003418im_/http://www.sealindo.com/images/footer/f_japan.gif	C:/My%20Web%20Sites/Home%20Game/web.archive.org/web/20070727003418im_/http_/www.sealindo.com/images/footer/f_japan.gif	(from https://web.archive.org/web/20070322095552cs_/http://www.sealindo.com/css/global.css)
21:47:06	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2007%20Mar%202021%2014:47:05%20GMT	https://web.archive.org/web/20070322095552im_/http://www.sealindo.com/images/footer/f_china.gif	C:/My%20Web%20Sites/Home%20Game/web.archive.org/web/20070322095552im_/http_/www.sealindo.com/images/footer/f_china.gif	(from https://web.archive.org/web/20070322095552cs_/http://www.sealindo.com/css/global.css)
21:47:07	168/168	---MC-	200	added ('OK')	image/gif	date:Sun,%2007%20Mar%202021%2014:47:06%20GMT	https://web.archive.org/web/20070727003418im_/http://www.sealindo.com/images/footer/f_china.gif	C:/My%20Web%20Sites/Home%20Game/web.archive.org/web/20070727003418im_/http_/www.sealindo.com/images/footer/f_china.gif	(from https://web.archive.org/web/20070322095552cs_/http://www.sealindo.com/css/global.css)
21:47:07	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2007%20Mar%202021%2014:47:06%20GMT	https://web.archive.org/web/20070322095552im_/http://www.sealindo.com/images/footer/f_taiwan.gif	C:/My%20Web%20Sites/Home%20Game/web.archive.org/web/20070322095552im_/http_/www.sealindo.com/images/footer/f_taiwan.gif	(from https://web.archive.org/web/20070322095552cs_/http://www.sealindo.com/css/global.css)
21:47:08	188/188	---MC-	200	added ('OK')	image/gif	date:Sun,%2007%20Mar%202021%2014:47:07%20GMT	https://web.archive.org/web/20070727003419im_/http://www.sealindo.com/images/footer/f_taiwan.gif	C:/My%20Web%20Sites/Home%20Game/web.archive.org/web/20070727003419im_/http_/www.sealindo.com/images/footer/f_taiwan.gif	(from https://web.archive.org/web/20070322095552cs_/http://www.sealindo.com/css/global.css)
21:47:08	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2007%20Mar%202021%2014:47:07%20GMT	https://web.archive.org/web/20070322095552im_/http://www.sealindo.com/images/footer/f_thailand.gif	C:/My%20Web%20Sites/Home%20Game/web.archive.org/web/20070322095552im_/http_/www.sealindo.com/images/footer/f_thailand.gif	(from https://web.archive.org/web/20070322095552cs_/http://www.sealindo.com/css/global.css)
21:47:09	207/207	---MC-	200	added ('OK')	image/gif	date:Sun,%2007%20Mar%202021%2014:47:08%20GMT	https://web.archive.org/web/20070727003422im_/http://www.sealindo.com/images/footer/f_thailand.gif	C:/My%20Web%20Sites/Home%20Game/web.archive.org/web/20070727003422im_/http_/www.sealindo.com/images/footer/f_thailand.gif	(from https://web.archive.org/web/20070322095552cs_/http://www.sealindo.com/css/global.css)
21:47:09	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2007%20Mar%202021%2014:47:08%20GMT	https://web.archive.org/web/20070322095552im_/http://www.sealindo.com/images/footer/f_usa.gif	C:/My%20Web%20Sites/Home%20Game/web.archive.org/web/20070322095552im_/http_/www.sealindo.com/images/footer/f_usa.gif	(from https://web.archive.org/web/20070322095552cs_/http://www.sealindo.com/css/global.css)
21:47:10	171/171	---MC-	200	added ('OK')	image/gif	date:Sun,%2007%20Mar%202021%2014:47:09%20GMT	https://web.archive.org/web/20161103180502im_/http://www.sealindo.com/images/footer/f_usa.gif	C:/My%20Web%20Sites/Home%20Game/web.archive.org/web/20161103180502im_/http_/www.sealindo.com/images/footer/f_usa.gif	(from https://web.archive.org/web/20070322095552cs_/http://www.sealindo.com/css/global.css)
21:47:10	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2007%20Mar%202021%2014:47:09%20GMT	https://web.archive.org/web/20070223070413im_/http://www.sealindo.com/images/menu/ul_lr.gif	C:/My%20Web%20Sites/Home%20Game/web.archive.org/web/20070223070413im_/http_/www.sealindo.com/images/menu/ul_lr.gif	(from https://web.archive.org/web/20070223070413cs_/http://www.sealindo.com/css/menu.css)
21:47:12	592/592	---MC-	200	added ('OK')	image/gif	date:Sun,%2007%20Mar%202021%2014:47:11%20GMT	https://web.archive.org/web/20070703053644im_/http://www.sealindo.com/images/menu/ul_lr.gif	C:/My%20Web%20Sites/Home%20Game/web.archive.org/web/20070703053644im_/http_/www.sealindo.com/images/menu/ul_lr.gif	(from https://web.archive.org/web/20070223070413cs_/http://www.sealindo.com/css/menu.css)
21:47:12	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2007%20Mar%202021%2014:47:11%20GMT	https://web.archive.org/web/20070223070413im_/http://www.sealindo.com/images/menu/ul_bg.jpg	C:/My%20Web%20Sites/Home%20Game/web.archive.org/web/20070223070413im_/http_/www.sealindo.com/images/menu/ul_bg.jpg	(from https://web.archive.org/web/20070223070413cs_/http://www.sealindo.com/css/menu.css)
21:47:13	541/541	---MC-	200	added ('OK')	image/jpeg	date:Sun,%2007%20Mar%202021%2014:47:12%20GMT	https://web.archive.org/web/20070322100757im_/http://www.sealindo.com/images/menu/ul_bg.jpg	C:/My%20Web%20Sites/Home%20Game/web.archive.org/web/20070322100757im_/http_/www.sealindo.com/images/menu/ul_bg.jpg	(from https://web.archive.org/web/20070223070413cs_/http://www.sealindo.com/css/menu.css)
21:47:13	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2007%20Mar%202021%2014:47:12%20GMT	https://web.archive.org/web/20070223070413im_/http://www.sealindo.com/images/menu/ul_rr.gif	C:/My%20Web%20Sites/Home%20Game/web.archive.org/web/20070223070413im_/http_/www.sealindo.com/images/menu/ul_rr.gif	(from https://web.archive.org/web/20070223070413cs_/http://www.sealindo.com/css/menu.css)
21:47:16	589/589	---MC-	200	added ('OK')	image/gif	date:Sun,%2007%20Mar%202021%2014:47:14%20GMT	https://web.archive.org/web/20070727003248im_/http://www.sealindo.com/images/menu/ul_rr.gif	C:/My%20Web%20Sites/Home%20Game/web.archive.org/web/20070727003248im_/http_/www.sealindo.com/images/menu/ul_rr.gif	(from https://web.archive.org/web/20070223070413cs_/http://www.sealindo.com/css/menu.css)
21:47:16	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2007%20Mar%202021%2014:47:15%20GMT	https://web.archive.org/web/20070223070413im_/http://www.sealindo.com/images/menu/bubble_top.gif	C:/My%20Web%20Sites/Home%20Game/web.archive.org/web/20070223070413im_/http_/www.sealindo.com/images/menu/bubble_top.gif	(from https://web.archive.org/web/20070223070413cs_/http://www.sealindo.com/css/menu.css)
21:47:17	165/165	---MC-	200	added ('OK')	image/gif	date:Sun,%2007%20Mar%202021%2014:47:16%20GMT	https://web.archive.org/web/20070322101121im_/http://www.sealindo.com/images/menu/bubble_top.gif	C:/My%20Web%20Sites/Home%20Game/web.archive.org/web/20070322101121im_/http_/www.sealindo.com/images/menu/bubble_top.gif	(from https://web.archive.org/web/20070223070413cs_/http://www.sealindo.com/css/menu.css)
21:47:18	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2007%20Mar%202021%2014:47:16%20GMT	https://web.archive.org/web/20070223070413im_/http://www.sealindo.com/images/menu/bubble_content.gif	C:/My%20Web%20Sites/Home%20Game/web.archive.org/web/20070223070413im_/http_/www.sealindo.com/images/menu/bubble_content.gif	(from https://web.archive.org/web/20070223070413cs_/http://www.sealindo.com/css/menu.css)
21:47:18	64/64	---MC-	200	added ('OK')	image/gif	date:Sun,%2007%20Mar%202021%2014:47:17%20GMT	https://web.archive.org/web/20070322101118im_/http://www.sealindo.com/images/menu/bubble_content.gif	C:/My%20Web%20Sites/Home%20Game/web.archive.org/web/20070322101118im_/http_/www.sealindo.com/images/menu/bubble_content.gif	(from https://web.archive.org/web/20070223070413cs_/http://www.sealindo.com/css/menu.css)
21:47:18	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2007%20Mar%202021%2014:47:17%20GMT	https://web.archive.org/web/20070223070413im_/http://www.sealindo.com/images/menu/bubble_bottom.gif	C:/My%20Web%20Sites/Home%20Game/web.archive.org/web/20070223070413im_/http_/www.sealindo.com/images/menu/bubble_bottom.gif	(from https://web.archive.org/web/20070223070413cs_/http://www.sealindo.com/css/menu.css)
21:47:19	116/116	---MC-	200	added ('OK')	image/gif	date:Sun,%2007%20Mar%202021%2014:47:18%20GMT	https://web.archive.org/web/20070322101125im_/http://www.sealindo.com/images/menu/bubble_bottom.gif	C:/My%20Web%20Sites/Home%20Game/web.archive.org/web/20070322101125im_/http_/www.sealindo.com/images/menu/bubble_bottom.gif	(from https://web.archive.org/web/20070223070413cs_/http://www.sealindo.com/css/menu.css)
21:47:19	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2007%20Mar%202021%2014:47:18%20GMT	https://web.archive.org/web/20070223070413im_/http://www.sealindo.com/images/menu/ul_li_ul_li.gif	C:/My%20Web%20Sites/Home%20Game/web.archive.org/web/20070223070413im_/http_/www.sealindo.com/images/menu/ul_li_ul_li.gif	(from https://web.archive.org/web/20070223070413cs_/http://www.sealindo.com/css/menu.css)
21:47:22	72/72	---MC-	200	added ('OK')	image/gif	date:Sun,%2007%20Mar%202021%2014:47:21%20GMT	https://web.archive.org/web/20070703054015im_/http://www.sealindo.com/images/menu/ul_li_ul_li.gif	C:/My%20Web%20Sites/Home%20Game/web.archive.org/web/20070703054015im_/http_/www.sealindo.com/images/menu/ul_li_ul_li.gif	(from https://web.archive.org/web/20070223070413cs_/http://www.sealindo.com/css/menu.css)
21:47:22	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2007%20Mar%202021%2014:47:21%20GMT	https://web.archive.org/web/20070223070413im_/http://www.sealindo.com/images/menu/separator.gif	C:/My%20Web%20Sites/Home%20Game/web.archive.org/web/20070223070413im_/http_/www.sealindo.com/images/menu/separator.gif	(from https://web.archive.org/web/20070223070413cs_/http://www.sealindo.com/css/menu.css)
21:47:23	426/426	---MC-	200	added ('OK')	image/gif	date:Sun,%2007%20Mar%202021%2014:47:22%20GMT	https://web.archive.org/web/20070703054104im_/http://www.sealindo.com/images/menu/separator.gif	C:/My%20Web%20Sites/Home%20Game/web.archive.org/web/20070703054104im_/http_/www.sealindo.com/images/menu/separator.gif	(from https://web.archive.org/web/20070223070413cs_/http://www.sealindo.com/css/menu.css)
21:47:23	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2007%20Mar%202021%2014:47:22%20GMT	https://web.archive.org/web/20070223070413im_/http://www.sealindo.com/images/menu/m_home.gif	C:/My%20Web%20Sites/Home%20Game/web.archive.org/web/20070223070413im_/http_/www.sealindo.com/images/menu/m_home.gif	(from https://web.archive.org/web/20070223070413cs_/http://www.sealindo.com/css/menu.css)
21:47:24	4312/4312	---MC-	200	added ('OK')	image/gif	date:Sun,%2007%20Mar%202021%2014:47:23%20GMT	https://web.archive.org/web/20070322100814im_/http://www.sealindo.com/images/menu/m_home.gif	C:/My%20Web%20Sites/Home%20Game/web.archive.org/web/20070322100814im_/http_/www.sealindo.com/images/menu/m_home.gif	(from https://web.archive.org/web/20070223070413cs_/http://www.sealindo.com/css/menu.css)
21:47:24	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2007%20Mar%202021%2014:47:23%20GMT	https://web.archive.org/web/20070223070413im_/http://www.sealindo.com/images/menu/m_home_hover.gif	C:/My%20Web%20Sites/Home%20Game/web.archive.org/web/20070223070413im_/http_/www.sealindo.com/images/menu/m_home_hover.gif	(from https://web.archive.org/web/20070223070413cs_/http://www.sealindo.com/css/menu.css)
21:47:24	772/772	---MC-	200	added ('OK')	image/gif	date:Sun,%2007%20Mar%202021%2014:47:23%20GMT	https://web.archive.org/web/20070703053836im_/http://www.sealindo.com/images/menu/m_home_hover.gif	C:/My%20Web%20Sites/Home%20Game/web.archive.org/web/20070703053836im_/http_/www.sealindo.com/images/menu/m_home_hover.gif	(from https://web.archive.org/web/20070223070413cs_/http://www.sealindo.com/css/menu.css)
21:47:25	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2007%20Mar%202021%2014:47:24%20GMT	https://web.archive.org/web/20070223070413im_/http://www.sealindo.com/images/menu/m_dunia.gif	C:/My%20Web%20Sites/Home%20Game/web.archive.org/web/20070223070413im_/http_/www.sealindo.com/images/menu/m_dunia.gif	(from https://web.archive.org/web/20070223070413cs_/http://www.sealindo.com/css/menu.css)
21:47:25	989/989	---MC-	200	added ('OK')	image/gif	date:Sun,%2007%20Mar%202021%2014:47:24%20GMT	https://web.archive.org/web/20070322100828im_/http://www.sealindo.com/images/menu/m_dunia.gif	C:/My%20Web%20Sites/Home%20Game/web.archive.org/web/20070322100828im_/http_/www.sealindo.com/images/menu/m_dunia.gif	(from https://web.archive.org/web/20070223070413cs_/http://www.sealindo.com/css/menu.css)
21:47:26	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2007%20Mar%202021%2014:47:25%20GMT	https://web.archive.org/web/20070223070413im_/http://www.sealindo.com/images/menu/m_dunia_hover.gif	C:/My%20Web%20Sites/Home%20Game/web.archive.org/web/20070223070413im_/http_/www.sealindo.com/images/menu/m_dunia_hover.gif	(from https://web.archive.org/web/20070223070413cs_/http://www.sealindo.com/css/menu.css)
21:47:33	94151/94151	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Sun,%2007%20Mar%202021%2014:47:31%20GMT	https://web.archive.org/web/20180131032011im_/http://www.sealindo.com/images/menu/m_dunia_hover.gif	C:/My%20Web%20Sites/Home%20Game/web.archive.org/web/20180131032011im_/http_/www.sealindo.com/images/menu/m_dunia_hover.gif	(from https://web.archive.org/web/20070223070413cs_/http://www.sealindo.com/css/menu.css)
21:47:33	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2007%20Mar%202021%2014:47:32%20GMT	https://web.archive.org/web/20070223070413im_/http://www.sealindo.com/images/menu/m_panduan.gif	C:/My%20Web%20Sites/Home%20Game/web.archive.org/web/20070223070413im_/http_/www.sealindo.com/images/menu/m_panduan.gif	(from https://web.archive.org/web/20070223070413cs_/http://www.sealindo.com/css/menu.css)
21:47:34	963/963	---MC-	200	added ('OK')	image/gif	date:Sun,%2007%20Mar%202021%2014:47:32%20GMT	https://web.archive.org/web/20070322100843im_/http://www.sealindo.com/images/menu/m_panduan.gif	C:/My%20Web%20Sites/Home%20Game/web.archive.org/web/20070322100843im_/http_/www.sealindo.com/images/menu/m_panduan.gif	(from https://web.archive.org/web/20070223070413cs_/http://www.sealindo.com/css/menu.css)
21:47:34	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2007%20Mar%202021%2014:47:33%20GMT	https://web.archive.org/web/20070223070413im_/http://www.sealindo.com/images/menu/m_panduan_hover.gif	C:/My%20Web%20Sites/Home%20Game/web.archive.org/web/20070223070413im_/http_/www.sealindo.com/images/menu/m_panduan_hover.gif	(from https://web.archive.org/web/20070223070413cs_/http://www.sealindo.com/css/menu.css)
21:47:34	1034/1034	---MC-	200	added ('OK')	image/gif	date:Sun,%2007%20Mar%202021%2014:47:33%20GMT	https://web.archive.org/web/20110814171459im_/http://www.sealindo.com/images/menu/m_panduan_hover.gif	C:/My%20Web%20Sites/Home%20Game/web.archive.org/web/20110814171459im_/http_/www.sealindo.com/images/menu/m_panduan_hover.gif	(from https://web.archive.org/web/20070223070413cs_/http://www.sealindo.com/css/menu.css)
21:47:35	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2007%20Mar%202021%2014:47:34%20GMT	https://web.archive.org/web/20070223070413im_/http://www.sealindo.com/images/menu/m_member.gif	C:/My%20Web%20Sites/Home%20Game/web.archive.org/web/20070223070413im_/http_/www.sealindo.com/images/menu/m_member.gif	(from https://web.archive.org/web/20070223070413cs_/http://www.sealindo.com/css/menu.css)
21:47:35	969/969	---MC-	200	added ('OK')	image/gif	date:Sun,%2007%20Mar%202021%2014:47:34%20GMT	https://web.archive.org/web/20070322100844im_/http://www.sealindo.com/images/menu/m_member.gif	C:/My%20Web%20Sites/Home%20Game/web.archive.org/web/20070322100844im_/http_/www.sealindo.com/images/menu/m_member.gif	(from https://web.archive.org/web/20070223070413cs_/http://www.sealindo.com/css/menu.css)
21:47:36	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2007%20Mar%202021%2014:47:35%20GMT	https://web.archive.org/web/20070223070413im_/http://www.sealindo.com/images/menu/m_member_hover.gif	C:/My%20Web%20Sites/Home%20Game/web.archive.org/web/20070223070413im_/http_/www.sealindo.com/images/menu/m_member_hover.gif	(from https://web.archive.org/web/20070223070413cs_/http://www.sealindo.com/css/menu.css)
21:47:37	1019/1019	---MC-	200	added ('OK')	image/gif	date:Sun,%2007%20Mar%202021%2014:47:36%20GMT	https://web.archive.org/web/20070727003437im_/http://www.sealindo.com/images/menu/m_member_hover.gif	C:/My%20Web%20Sites/Home%20Game/web.archive.org/web/20070727003437im_/http_/www.sealindo.com/images/menu/m_member_hover.gif	(from https://web.archive.org/web/20070223070413cs_/http://www.sealindo.com/css/menu.css)
21:47:37	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2007%20Mar%202021%2014:47:36%20GMT	https://web.archive.org/web/20070223070413im_/http://www.sealindo.com/images/menu/m_komunitas.gif	C:/My%20Web%20Sites/Home%20Game/web.archive.org/web/20070223070413im_/http_/www.sealindo.com/images/menu/m_komunitas.gif	(from https://web.archive.org/web/20070223070413cs_/http://www.sealindo.com/css/menu.css)
21:47:38	987/987	---MC-	200	added ('OK')	image/gif	date:Sun,%2007%20Mar%202021%2014:47:37%20GMT	https://web.archive.org/web/20070322100853im_/http://www.sealindo.com/images/menu/m_komunitas.gif	C:/My%20Web%20Sites/Home%20Game/web.archive.org/web/20070322100853im_/http_/www.sealindo.com/images/menu/m_komunitas.gif	(from https://web.archive.org/web/20070223070413cs_/http://www.sealindo.com/css/menu.css)
21:47:38	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2007%20Mar%202021%2014:47:37%20GMT	https://web.archive.org/web/20070223070413im_/http://www.sealindo.com/images/menu/m_komunitas_hover.gif	C:/My%20Web%20Sites/Home%20Game/web.archive.org/web/20070223070413im_/http_/www.sealindo.com/images/menu/m_komunitas_hover.gif	(from https://web.archive.org/web/20070223070413cs_/http://www.sealindo.com/css/menu.css)
21:47:39	1014/1014	---MC-	200	added ('OK')	image/gif	date:Sun,%2007%20Mar%202021%2014:47:38%20GMT	https://web.archive.org/web/20070727003455im_/http://www.sealindo.com/images/menu/m_komunitas_hover.gif	C:/My%20Web%20Sites/Home%20Game/web.archive.org/web/20070727003455im_/http_/www.sealindo.com/images/menu/m_komunitas_hover.gif	(from https://web.archive.org/web/20070223070413cs_/http://www.sealindo.com/css/menu.css)
21:47:40	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2007%20Mar%202021%2014:47:39%20GMT	https://web.archive.org/web/20070223070413im_/http://www.sealindo.com/images/menu/m_download.gif	C:/My%20Web%20Sites/Home%20Game/web.archive.org/web/20070223070413im_/http_/www.sealindo.com/images/menu/m_download.gif	(from https://web.archive.org/web/20070223070413cs_/http://www.sealindo.com/css/menu.css)
21:47:40	987/987	---MC-	200	added ('OK')	image/gif	date:Sun,%2007%20Mar%202021%2014:47:39%20GMT	https://web.archive.org/web/20070322100906im_/http://www.sealindo.com/images/menu/m_download.gif	C:/My%20Web%20Sites/Home%20Game/web.archive.org/web/20070322100906im_/http_/www.sealindo.com/images/menu/m_download.gif	(from https://web.archive.org/web/20070223070413cs_/http://www.sealindo.com/css/menu.css)
21:47:41	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2007%20Mar%202021%2014:47:39%20GMT	https://web.archive.org/web/20070223070413im_/http://www.sealindo.com/images/menu/m_download_hover.gif	C:/My%20Web%20Sites/Home%20Game/web.archive.org/web/20070223070413im_/http_/www.sealindo.com/images/menu/m_download_hover.gif	(from https://web.archive.org/web/20070223070413cs_/http://www.sealindo.com/css/menu.css)
21:47:41	1012/1012	---MC-	200	added ('OK')	image/gif	date:Sun,%2007%20Mar%202021%2014:47:40%20GMT	https://web.archive.org/web/20070727003438im_/http://www.sealindo.com/images/menu/m_download_hover.gif	C:/My%20Web%20Sites/Home%20Game/web.archive.org/web/20070727003438im_/http_/www.sealindo.com/images/menu/m_download_hover.gif	(from https://web.archive.org/web/20070223070413cs_/http://www.sealindo.com/css/menu.css)
21:47:41	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2007%20Mar%202021%2014:47:40%20GMT	https://web.archive.org/web/20070223070413im_/http://www.sealindo.com/images/menu/m_layanan.gif	C:/My%20Web%20Sites/Home%20Game/web.archive.org/web/20070223070413im_/http_/www.sealindo.com/images/menu/m_layanan.gif	(from https://web.archive.org/web/20070223070413cs_/http://www.sealindo.com/css/menu.css)
21:47:42	975/975	---MC-	200	added ('OK')	image/gif	date:Sun,%2007%20Mar%202021%2014:47:41%20GMT	https://web.archive.org/web/20070703054011im_/http://www.sealindo.com/images/menu/m_layanan.gif	C:/My%20Web%20Sites/Home%20Game/web.archive.org/web/20070703054011im_/http_/www.sealindo.com/images/menu/m_layanan.gif	(from https://web.archive.org/web/20070223070413cs_/http://www.sealindo.com/css/menu.css)
21:47:42	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2007%20Mar%202021%2014:47:41%20GMT	https://web.archive.org/web/20070223070413im_/http://www.sealindo.com/images/menu/m_layanan_hover.gif	C:/My%20Web%20Sites/Home%20Game/web.archive.org/web/20070223070413im_/http_/www.sealindo.com/images/menu/m_layanan_hover.gif	(from https://web.archive.org/web/20070223070413cs_/http://www.sealindo.com/css/menu.css)
21:47:43	1030/1030	---MC-	200	added ('OK')	image/gif	date:Sun,%2007%20Mar%202021%2014:47:42%20GMT	https://web.archive.org/web/20070727003437im_/http://www.sealindo.com/images/menu/m_layanan_hover.gif	C:/My%20Web%20Sites/Home%20Game/web.archive.org/web/20070727003437im_/http_/www.sealindo.com/images/menu/m_layanan_hover.gif	(from https://web.archive.org/web/20070223070413cs_/http://www.sealindo.com/css/menu.css)
21:47:43	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2007%20Mar%202021%2014:47:42%20GMT	https://web.archive.org/web/20070223070413im_/http://www.sealindo.com/images/menu/m_pembayaran.gif	C:/My%20Web%20Sites/Home%20Game/web.archive.org/web/20070223070413im_/http_/www.sealindo.com/images/menu/m_pembayaran.gif	(from https://web.archive.org/web/20070223070413cs_/http://www.sealindo.com/css/menu.css)
